kic,fits_count,download
10023032,6,Y
10007095,17,Y
10122402,17,Y
10118750,17,Y
10006986,17,Y
10092245,14,Y
10006972,17,Y
10089269,1,Y
10003058,17,Y
10031707,13,Y
6922244,18,Y
10088714,14,Y
10007265,17,Y
10070105,17,Y
10016317,17,Y
10025763,14,Y
10055414,18,Y
10080921,18,Y
10053717,17,Y
10074909,17,Y
10065275,18,Y
10006727,17,Y
10017003,17,Y
100000928,0,N
10120707,7,Y
10003403,17,Y
10006171,17,Y
10054738,18,Y
10079420,18,Y
10084115,8,Y
10119215,17,Y
10093364,14,Y
10064965,17,Y
10018870,17,Y
10053146,2,Y
10015753,17,Y
10088383,14,Y
10086817,14,Y
10015939,17,Y
10098323,14,Y
10005397,17,Y
10005151,17,Y
10070754,18,Y
10024484,15,Y
10063343,18,Y
10057344,17,Y
10743597,14,Y
10019358,18,Y
10123343,17,Y
10122003,17,Y
10026525,14,Y
10095830,14,Y
10003034,17,Y
10094788,14,Y
10123787,17,Y
10001797,17,Y
10031102,14,Y
10015999,17,Y
10070532,1,Y
10119884,17,Y
10006579,17,Y
10014880,17,Y
10062458,8,Y
10092216,14,Y
10026728,14,Y
10011398,17,Y
100000944,0,N
10016149,18,Y
10094327,14,Y
10094571,14,Y
10058367,14,Y
10073388,1,Y
10124307,18,Y
10094911,15,Y
10019139,17,Y
10027060,14,Y
10083738,17,Y
10020083,17,Y
6541920,17,Y
10025195,14,Y
10023262,15,Y
10017057,14,Y
10080344,17,Y
10031308,15,Y
10070952,17,Y
100000943,0,N
10097763,15,Y
10018676,17,Y
10081050,17,Y
10080943,18,Y
10007451,16,Y
10066002,4,Y
10118967,17,Y
10093930,15,Y
10070355,2,Y
10023254,15,Y
10065819,4,Y
10098174,15,Y
10007697,3,Y
10066492,6,Y
10070158,17,Y
10080372,18,Y
10121816,17,Y
6768394,17,Y
10015399,17,Y
10092485,15,Y
10035558,14,Y
10122469,17,Y
10006548,7,Y
10068705,18,Y
10099099,15,Y
10097755,14,Y
10083167,17,Y
10024620,14,Y
10120908,17,Y
10006742,14,Y
10028489,13,Y
10017092,16,Y
10064560,18,Y
10031550,14,Y
10124752,17,Y
10000441,18,Y
10057928,17,Y
10095698,14,Y
10071079,7,Y
10141900,17,Y
10001558,18,Y
10002329,17,Y
10123548,14,Y
10015990,17,Y
10095495,14,Y
10091809,14,Y
10000228,17,Y
10014628,14,Y
10097594,1,Y
10124049,18,Y
10082762,17,Y
10019421,17,Y
10065953,17,Y
10122944,17,Y
10071339,18,Y
10090637,14,Y
10079154,17,Y
10055731,2,Y
10123637,18,Y
10018994,18,Y
10000157,16,Y
10016032,18,Y
10001085,17,Y
10014765,17,Y
10064620,17,Y
10006254,17,Y
5219234,14,Y
10003342,17,Y
10053852,17,Y
10092731,14,Y
10120842,17,Y
10090092,14,Y
10087217,14,Y
9999901,18,Y
10080664,17,Y
10065157,18,Y
10030167,2,Y
10067056,17,Y
10065701,17,Y
10030731,12,Y
10026654,11,Y
10018967,18,Y
10082930,17,Y
10005422,18,Y
10091729,15,Y
10083688,17,Y
10005274,17,Y
10088893,14,Y
10083675,17,Y
10030738,3,Y
10129793,17,Y
10094060,14,Y
10066179,18,Y
10069131,17,Y
10094636,3,Y
10087221,14,Y
8950568,17,Y
10015672,17,Y
10055390,17,Y
10054414,14,Y
10090853,15,Y
10055700,18,Y
10123606,17,Y
10027112,15,Y
10034505,8,Y
10124611,18,Y
10123050,17,Y
10058649,17,Y
10015686,17,Y
10005048,17,Y
10065991,17,Y
10014906,16,Y
10118671,17,Y
10055952,17,Y
10000962,17,Y
10095141,14,Y
10033388,15,Y
10018969,17,Y
10024931,7,Y
10059101,17,Y
10003179,17,Y
10002897,18,Y
10092700,11,Y
10118824,4,Y
10123057,17,Y
10007720,17,Y
10055707,17,Y
10029847,14,Y
10090854,14,Y
10003146,18,Y
10026457,14,Y
10063467,16,Y
10082955,17,Y
10089581,14,Y
10016262,17,Y
10019824,17,Y
10000135,18,Y
10055337,17,Y
10057460,17,Y
10014707,17,Y
10000551,17,Y
10006494,17,Y
10000797,17,Y
10125300,13,Y
10073601,18,Y
10028599,14,Y
10001013,1,Y
10057494,18,Y
10080433,17,Y
10011078,17,Y
10090467,15,Y
10090231,13,Y
10055798,17,Y
10071151,7,Y
10122122,17,Y
10005686,17,Y
10098858,2,Y
10122780,18,Y
10059199,17,Y
10083880,17,Y
10016265,17,Y
10000300,17,Y
10059152,17,Y
10015873,17,Y
10054827,17,Y
10058848,17,Y
10124448,17,Y
10087047,14,Y
10024701,15,Y
10083628,17,Y
10062742,2,Y
10017147,17,Y
10005482,17,Y
10031643,14,Y
10055306,4,Y
10004796,14,Y
10075157,17,Y
10057809,17,Y
10070617,17,Y
10271806,17,Y
10123664,17,Y
10118419,17,Y
10016298,18,Y
10059190,17,Y
10083287,18,Y
10080862,18,Y
10026297,14,Y
10019678,17,Y
10033745,1,Y
10011415,17,Y
10123207,18,Y
10118846,18,Y
10006032,17,Y
10067237,17,Y
10018934,14,Y
10097821,15,Y
10094237,11,Y
10129530,18,Y
10124479,3,Y
10065309,17,Y
10090207,14,Y
10095775,14,Y
10001826,17,Y
10022896,14,Y
10092157,14,Y
10006852,18,Y
10088895,14,Y
10015821,9,Y
4571004,15,Y
10065158,17,Y
10062987,17,Y
10082567,17,Y
10000709,17,Y
10127891,18,Y
10094254,14,Y
10070826,18,Y
10025485,13,Y
10073654,17,Y
10062514,17,Y
10069934,18,Y
10057435,18,Y
10069130,17,Y
10014558,17,Y
11968463,14,Y
10058021,17,Y
10070479,17,Y
10028164,11,Y
10118677,17,Y
10093620,14,Y
10031049,14,Y
10092706,14,Y
10006069,17,Y
10063051,17,Y
10002066,17,Y
6278762,18,Y
10022839,2,Y
10054085,16,Y
10069933,18,Y
10017316,17,Y
10125352,18,Y
10003524,18,Y
10098203,15,Y
10082556,17,Y
10034169,11,Y
10016239,18,Y
10034955,2,Y
10002639,2,Y
10019043,17,Y
10123890,18,Y
10026458,14,Y
10083226,17,Y
10093888,13,Y
2852810,18,Y
10098804,6,Y
10004962,17,Y
10081327,17,Y
10090067,14,Y
5511081,14,Y
10000151,17,Y
10122387,14,Y
10124070,17,Y
10011023,17,Y
10062989,17,Y
10019418,14,Y
10080830,17,Y
10099121,11,Y
10089175,14,Y
10053606,17,Y
10031286,14,Y
10024566,3,Y
10120040,4,Y
10065700,17,Y
10081320,17,Y
10030962,14,Y
10095512,15,Y
10059304,17,Y
10083645,17,Y
10090636,14,Y
10024906,14,Y
10082909,18,Y
10095182,15,Y
10014569,17,Y
10083483,17,Y
10004991,8,Y
10007989,1,Y
10023112,15,Y
10119109,17,Y
10063094,2,Y
10123636,18,Y
10097880,13,Y
10070645,3,Y
8037145,17,Y
10080239,18,Y
10082936,7,Y
10034363,14,Y
10093844,14,Y
10016093,18,Y
10002493,15,Y
10024363,14,Y
10034595,3,Y
10024707,11,Y
10001440,18,Y
10123696,17,Y
10123450,18,Y
10015286,17,Y
10066774,17,Y
10016403,18,Y
10123808,18,Y
10000330,17,Y
10088464,11,Y
10068884,17,Y
10011070,17,Y
10079565,17,Y
10089119,14,Y
10089925,14,Y
10067209,17,Y
10089589,14,Y
10007916,17,Y
10031470,15,Y
10068883,16,Y
10124024,17,Y
10007320,17,Y
10000939,17,Y
10078823,3,Y
10016060,18,Y
10053460,2,Y
10122743,18,Y
10002494,17,Y
10089777,14,Y
10006206,17,Y
10125102,17,Y
10029649,5,Y
10094467,15,Y
10069536,18,Y
10079596,17,Y
10082730,14,Y
10070629,18,Y
10063468,18,Y
10024955,14,Y
10095541,14,Y
10026068,14,Y
10005819,17,Y
10066745,1,Y
10033547,14,Y
10058278,17,Y
10027147,1,Y
10028933,13,Y
10130076,18,Y
10005217,17,Y
10070076,2,Y
10089587,14,Y
10002456,17,Y
10069993,17,Y
10098633,15,Y
10065550,17,Y
10018904,14,Y
10020396,14,Y
10029815,14,Y
5792202,17,Y
10010990,17,Y
10001688,17,Y
10014954,17,Y
10063208,17,Y
10093680,15,Y
10091781,14,Y
10028792,14,Y
10031687,14,Y
10067032,1,Y
10054022,18,Y
10124015,17,Y
10088452,2,Y
10063466,17,Y
10083886,17,Y
10129538,17,Y
10016263,17,Y
10130071,17,Y
10130243,17,Y
10080855,14,Y
10091786,14,Y
10092103,6,Y
10065568,18,Y
10028795,14,Y
10017148,8,Y
10092567,15,Y
10004907,17,Y
10079795,17,Y
10026891,14,Y
10062905,18,Y
10083605,17,Y
10097661,14,Y
4852528,14,Y
10093235,5,Y
10007768,17,Y
10011090,8,Y
10017155,17,Y
10020181,17,Y
10029830,14,Y
10014340,17,Y
10118639,2,Y
6021275,14,Y
10005656,17,Y
10022848,14,Y
10055126,17,Y
10019467,14,Y
10092784,9,Y
10080625,17,Y
10003599,17,Y
10022884,3,Y
5301750,17,Y
10069380,18,Y
10029662,14,Y
10122768,17,Y
10098844,14,Y
10004922,17,Y
10031656,14,Y
10055313,4,Y
11497958,14,Y
10057676,18,Y
10004783,18,Y
10016246,17,Y
10082529,17,Y
10063027,14,Y
10063215,17,Y
10016080,18,Y
10083857,17,Y
10083096,17,Y
10055914,17,Y
10069342,17,Y
10016419,17,Y
10122598,1,Y
10065923,18,Y
10074851,17,Y
10097234,15,Y
10010970,16,Y
10030779,14,Y
10083250,18,Y
10080248,17,Y
10033761,15,Y
10071382,18,Y
10005667,16,Y
10002684,17,Y
10000785,16,Y
10006472,17,Y
10124496,17,Y
10005499,18,Y
10091792,15,Y
10065924,17,Y
10094670,14,Y
10069345,17,Y
10010983,5,Y
10028547,14,Y
10089752,2,Y
7366258,17,Y
10028578,14,Y
10070859,17,Y
10031091,15,Y
10003537,18,Y
10093866,14,Y
10025001,14,Y
10014574,17,Y
10030385,14,Y
10002247,17,Y
10119326,17,Y
10053278,17,Y
10083203,14,Y
10090270,11,Y
10081302,17,Y
10088881,14,Y
10002882,17,Y
10057846,17,Y
10029899,15,Y
10082573,16,Y
10066359,17,Y
10005439,14,Y
10124436,18,Y
10007500,1,Y
10079987,16,Y
10031634,15,Y
10006284,17,Y
10070204,17,Y
10068801,18,Y
10092349,14,Y
10073475,16,Y
10055385,16,Y
10122735,18,Y
10026213,14,Y
10125510,17,Y
10028987,14,Y
10029855,14,Y
10025805,13,Y
10014914,18,Y
10058035,17,Y
10019405,17,Y
10122538,7,Y
10118697,18,Y
10002885,2,Y
10082580,17,Y
10081137,6,Y
10128466,2,Y
10092376,14,Y
10095153,14,Y
10005605,17,Y
10082925,14,Y
10057622,16,Y
10057410,17,Y
10019854,17,Y
10063241,17,Y
10025454,14,Y
10016444,17,Y
10083803,17,Y
10071126,17,Y
10014922,9,Y
10082542,17,Y
9999914,2,Y
10086586,14,Y
10079146,17,Y
10071119,18,Y
10006877,17,Y
10019291,18,Y
10090073,15,Y
10128034,18,Y
10090241,15,Y
10062704,18,Y
10089730,14,Y
10065521,17,Y
10099790,14,Y
10029864,14,Y
10069788,17,Y
10035635,14,Y
10031295,14,Y
10055516,17,Y
10124635,17,Y
10120295,17,Y
10020121,17,Y
10130235,18,Y
10016488,16,Y
10090246,14,Y
10002088,1,Y
10128033,18,Y
10006884,18,Y
10000941,17,Y
10001893,14,Y
10057428,17,Y
10080020,17,Y
10064860,17,Y
10088843,14,Y
10082545,17,Y
10063028,18,Y
10054498,17,Y
10055912,17,Y
10015438,17,Y
5438099,14,Y
10095333,14,Y
10082384,18,Y
10089308,14,Y
10059373,17,Y
10030915,14,Y
10029838,14,Y
10029699,14,Y
10063473,17,Y
10082941,17,Y
10124232,17,Y
10028921,14,Y
10057222,7,Y
10082519,17,Y
10099397,14,Y
10089105,14,Y
10062767,17,Y
10079921,17,Y
9006186,18,Y
10086949,14,Y
10127823,18,Y
10029231,5,Y
10090222,14,Y
10097463,14,Y
10016088,14,Y
10030778,11,Y
10079317,18,Y
11709124,17,Y
10094020,14,Y
10087053,14,Y
10059380,17,Y
10098887,13,Y
10005692,14,Y
5384713,17,Y
10069388,17,Y
10089754,14,Y
10067212,17,Y
10088686,14,Y
10001000,17,Y
10035235,14,Y
10026622,14,Y
10006641,17,Y
10019239,17,Y
10002443,18,Y
10071383,17,Y
10062769,17,Y
10079113,16,Y
10090026,14,Y
10082517,14,Y
10124832,17,Y
10029697,14,Y
10058600,18,Y
10079548,17,Y
10055782,17,Y
10024715,14,Y
6508221,17,Y
10026614,15,Y
10075527,17,Y
10063442,18,Y
10057445,17,Y
10002647,18,Y
10063214,17,Y
10087268,13,Y
10029690,5,Y
10080411,17,Y
10001658,17,Y
10092312,14,Y
10027163,14,Y
10057670,15,Y
10082977,17,Y
10018920,17,Y
10017154,17,Y
10011091,1,Y
8480285,17,Y
10053224,18,Y
10065322,14,Y
10066735,17,Y
10027137,15,Y
10063075,18,Y
10030722,14,Y
10086913,1,Y
8120608,17,Y
10031409,15,Y
10028524,14,Y
10069570,17,Y
10088842,11,Y
10130039,18,Y
10028140,14,Y
10090849,14,Y
10090075,14,Y
10069584,17,Y
10337517,17,Y
10001866,17,Y
10086746,15,Y
10018973,18,Y
10023100,11,Y
10024325,14,Y
10088610,14,Y
10033366,14,Y
10130001,17,Y
10007537,14,Y
10025667,14,Y
10084016,16,Y
10082785,17,Y
5436502,17,Y
10057278,17,Y
10031856,15,Y
10124866,18,Y
10026444,11,Y
10122162,16,Y
10024777,11,Y
10030979,3,Y
10090249,14,Y
10002073,18,Y
10020323,17,Y
10087038,11,Y
10063044,17,Y
10000724,17,Y
9892816,17,Y
10088242,14,Y
10082778,17,Y
10093860,11,Y
10002625,18,Y
10081136,17,Y
10082581,18,Y
10090044,13,Y
10022813,2,Y
10088619,14,Y
10066509,17,Y
10079981,16,Y
10033959,15,Y
10088621,15,Y
10070454,17,Y
8150320,17,Y
10029853,14,Y
10026443,14,Y
10065516,18,Y
10062992,17,Y
10094417,15,Y
10069546,18,Y
10064857,14,Y
10000976,17,Y
10011038,17,Y
10083666,18,Y
10014894,18,Y
10079460,17,Y
10098952,14,Y
10092454,3,Y
100000950,0,N
10128182,17,Y
10121833,18,Y
10095685,14,Y
10118525,17,Y
10120740,18,Y
10001313,17,Y
10030454,14,Y
10065464,18,Y
10026703,14,Y
10067333,17,Y
10075292,17,Y
10031324,11,Y
10080966,17,Y
10015383,17,Y
10057304,2,Y
10002106,18,Y
10070526,2,Y
10122487,17,Y
10019318,17,Y
10118942,18,Y
10057552,6,Y
10014635,18,Y
10058374,14,Y
10007814,17,Y
10054915,17,Y
10054129,17,Y
100000957,0,N
10080196,17,Y
10092453,14,Y
10014893,18,Y
10083521,17,Y
10030695,14,Y
10025949,15,Y
10033646,14,Y
10124777,17,Y
10089024,9,Y
10000490,18,Y
10079458,3,Y
10092834,14,Y
10067106,17,Y
10026536,14,Y
10066815,18,Y
10119290,2,Y
10000009,18,Y
10016950,2,Y
10080968,17,Y
10015379,17,Y
10092657,12,Y
100000961,0,N
10073392,17,Y
10028836,13,Y
10075065,18,Y
10122684,17,Y
9787239,14,Y
10057563,1,Y
10014604,9,Y
10055006,17,Y
10057597,17,Y
10001322,14,Y
10083970,17,Y
10070187,1,Y
10397751,17,Y
10093588,14,Y
10083510,18,Y
10093782,14,Y
10015984,17,Y
10087144,14,Y
10088930,14,Y
10128386,18,Y
10016957,17,Y
10089688,14,Y
10055802,1,Y
10034694,14,Y
10017240,18,Y
10070180,17,Y
10089471,12,Y
10002792,17,Y
100000959,0,N
10092805,14,Y
10064574,17,Y
10063107,1,Y
10029943,14,Y
10003270,18,Y
8247638,16,Y
10025580,13,Y
10089617,14,Y
8554498,18,Y
10015543,17,Y
10026795,13,Y
10069831,18,Y
10064712,18,Y
10025746,14,Y
100001473,0,N
10003419,18,Y
100000932,0,N
10083312,17,Y
10029716,14,Y
10090361,14,Y
10120379,18,Y
10082650,17,Y
10057359,15,Y
10075009,17,Y
10123950,17,Y
100001474,0,N
10057537,17,Y
10065633,17,Y
10019987,16,Y
10008002,2,Y
10119654,17,Y
10070588,17,Y
10068745,17,Y
10081026,18,Y
10128321,17,Y
100000935,0,N
10005714,17,Y
10124511,18,Y
10028854,15,Y
10027020,14,Y
10003087,17,Y
10070575,14,Y
10002969,17,Y
10065053,17,Y
10119239,17,Y
10122878,14,Y
10071037,17,Y
10071205,17,Y
10065437,17,Y
10025748,14,Y
10068787,17,Y
10028433,14,Y
10068919,17,Y
10086803,15,Y
10088999,12,Y
10053536,17,Y
10006734,17,Y
10001511,17,Y
10057350,1,Y
10058916,17,Y
10099023,1,Y
10080932,17,Y
10094358,2,Y
10031526,14,Y
10066073,1,Y
10123966,2,Y
10118929,18,Y
10058115,18,Y
10066428,17,Y
10019717,17,Y
10005119,16,Y
10082605,4,Y
10028665,14,Y
10119898,17,Y
10070378,18,Y
10070982,18,Y
10054119,17,Y
10001129,17,Y
10095222,15,Y
10120922,17,Y
6962977,15,Y
10070347,17,Y
10005770,17,Y
10018699,17,Y
10054770,9,Y
100000958,0,N
10001116,17,Y
10015516,18,Y
10059265,17,Y
10029112,11,Y
10018467,17,Y
10004804,17,Y
10015378,2,Y
10127758,10,Y
10030669,14,Y
100000960,0,N
10079206,17,Y
10094303,11,Y
10011348,3,Y
10028450,14,Y
10082602,18,Y
10002794,16,Y
10120126,4,Y
10030232,14,Y
10122671,18,Y
10053760,17,Y
10016536,17,Y
10000661,17,Y
10086893,14,Y
10030490,14,Y
10065692,18,Y
10007212,17,Y
10034202,14,Y
100000956,0,N
10079002,17,Y
10119637,17,Y
10059061,17,Y
10097120,14,Y
10029786,11,Y
10017089,14,Y
10093322,1,Y
10058711,17,Y
10057759,18,Y
10075409,17,Y
10098701,15,Y
10018836,17,Y
10053100,18,Y
10062647,17,Y
10034234,14,Y
10123761,17,Y
10020062,16,Y
10028461,14,Y
10019114,17,Y
10019928,17,Y
10092693,14,Y
10029123,4,Y
10086869,14,Y
10028495,14,Y
10053138,17,Y
100000951,0,N
10025984,14,Y
10079005,17,Y
10000650,2,Y
10055660,18,Y
10080967,17,Y
10033472,14,Y
10098534,14,Y
10025187,14,Y
10125001,2,Y
10002597,17,Y
10057795,17,Y
10001312,17,Y
10006553,17,Y
10030203,14,Y
10065001,17,Y
10003213,17,Y
10065293,17,Y
10066072,17,Y
10015580,14,Y
10086668,14,Y
10067366,17,Y
8394721,17,Y
10089244,14,Y
10058570,18,Y
10080130,14,Y
10082667,17,Y
10122419,18,Y
10081016,14,Y
10083741,17,Y
10092065,14,Y
10083325,18,Y
10086465,13,Y
10125258,17,Y
10080792,17,Y
10079263,8,Y
10015325,2,Y
10062613,17,Y
10014693,17,Y
7376983,14,Y
10078987,17,Y
10006164,16,Y
10067153,17,Y
10067395,17,Y
10014667,17,Y
10118910,17,Y
10026597,14,Y
10053392,8,Y
10003429,17,Y
10071009,17,Y
10019381,15,Y
10005188,17,Y
10059207,2,Y
10095411,15,Y
10090197,14,Y
10016759,17,Y
10080305,17,Y
10055866,17,Y
10093978,14,Y
10001145,17,Y
10026767,9,Y
4150611,18,Y
10079863,17,Y
10125256,17,Y
10067165,17,Y
10030868,14,Y
10026303,15,Y
10024454,14,Y
10033625,15,Y
12068975,17,Y
10093529,13,Y
10020000,14,Y
10123367,17,Y
10094368,14,Y
10005982,17,Y
6677841,17,Y
10095427,15,Y
10079252,18,Y
100000934,0,N
10026758,11,Y
10069808,17,Y
10053995,17,Y
10097384,11,Y
10093976,14,Y
10025111,14,Y
9458613,17,Y
10124521,14,Y
10033622,14,Y
10071497,14,Y
10123536,17,Y
10026136,14,Y
10000090,17,Y
10001142,17,Y
10079864,18,Y
10006367,17,Y
10002966,17,Y
10091848,14,Y
10065894,17,Y
10093511,14,Y
10033279,15,Y
10083313,15,Y
100000933,0,N
10024834,14,Y
10054971,18,Y
10030408,15,Y
10007884,14,Y
10029141,11,Y
9963524,14,Y
3231341,17,Y
8962094,18,Y
6948054,17,Y
9904006,15,Y
5866724,18,Y
3962243,14,Y
8022489,18,Y
5299459,17,Y
7445445,17,Y
4735826,18,Y
7974634,17,Y
8008067,17,Y
11125613,14,Y
9006449,17,Y
9008737,17,Y
4862625,17,Y
6381846,17,Y
7303287,17,Y
7119481,11,Y
5965819,17,Y
9884104,17,Y
11401767,17,Y
8158127,9,Y
11192998,17,Y
7287995,17,Y
9100953,14,Y
11656928,18,Y
6041734,14,Y
8613535,17,Y
7434875,17,Y
8017703,17,Y
8552719,18,Y
9896018,17,Y
5695396,18,Y
9008103,17,Y
3561464,15,Y
5088536,18,Y
10587105,14,Y
8689373,17,Y
4349442,17,Y
7219825,17,Y
5542466,13,Y
7673841,18,Y
3554031,11,Y
9471268,17,Y
9334289,17,Y
7102227,17,Y
1718189,17,Y
8561063,17,Y
11599038,14,Y
9415172,17,Y
10189546,17,Y
9634821,14,Y
11153121,14,Y
10426656,14,Y
4754831,15,Y
5185897,18,Y
3937814,17,Y
11773022,17,Y
6442340,18,Y
6021193,14,Y
3645438,14,Y
12120307,17,Y
10328393,17,Y
8292840,18,Y
4636578,17,Y
3218908,17,Y
11358389,17,Y
8733898,7,Y
7455287,17,Y
3348082,17,Y
12206313,17,Y
11074835,14,Y
3548044,17,Y
8167996,17,Y
12154526,18,Y
3240158,17,Y
11709244,17,Y
7907423,17,Y
10973664,17,Y
10350571,15,Y
6716545,17,Y
6849310,16,Y
11775507,18,Y
10925104,17,Y
7115785,17,Y
10601284,17,Y
8630788,17,Y
9590976,18,Y
11810124,17,Y
8397947,14,Y
9334893,17,Y
6026438,13,Y
8216763,17,Y
8753896,14,Y
7841925,17,Y
5735762,18,Y
7102316,16,Y
10910878,14,Y
4644952,17,Y
9941859,17,Y
6543893,14,Y
11853878,14,Y
7106173,17,Y
10004738,17,Y
10982872,18,Y
9529744,17,Y
7870390,17,Y
12116489,17,Y
4770617,17,Y
11551692,15,Y
5602588,12,Y
6196457,18,Y
5003670,17,Y
9946525,17,Y
9480189,14,Y
9451706,18,Y
9579641,18,Y
4263293,17,Y
6221385,2,Y
10788461,1,Y
6696580,14,Y
6587002,13,Y
10340423,17,Y
6062088,17,Y
6786037,17,Y
11566064,17,Y
12314973,18,Y
7582689,18,Y
8013439,18,Y
7021681,17,Y
5629353,2,Y
6359320,14,Y
11450414,17,Y
6685609,18,Y
4770365,15,Y
9597345,17,Y
10265898,17,Y
4455231,14,Y
6525946,14,Y
11176127,17,Y
10166274,14,Y
4247991,13,Y
3323887,17,Y
10978763,17,Y
8226994,17,Y
9605514,14,Y
4466677,17,Y
12366084,17,Y
9146018,17,Y
5358241,17,Y
10600261,17,Y
6975129,18,Y
7603200,18,Y
8164257,17,Y
10872983,13,Y
7825899,17,Y
9411166,17,Y
9020160,17,Y
5480640,17,Y
11512246,18,Y
9730163,8,Y
3541946,17,Y
11389771,14,Y
9837661,8,Y
11288051,14,Y
11122894,17,Y
6268648,14,Y
6037581,18,Y
3217264,17,Y
5706595,17,Y
8240904,14,Y
3745690,17,Y
6116172,17,Y
6521045,18,Y
11754553,14,Y
9117416,18,Y
12062660,8,Y
11336883,15,Y
8277797,18,Y
8456679,17,Y
4840513,14,Y
4249725,17,Y
9936080,18,Y
6436505,17,Y
7447200,17,Y
10290666,15,Y
6428700,17,Y
1717722,16,Y
8978528,17,Y
8263752,18,Y
6152974,17,Y
10794087,18,Y
10972902,17,Y
4857058,17,Y
4742420,17,Y
5031857,17,Y
10425070,14,Y
9785921,11,Y
3230805,17,Y
8874090,17,Y
9636135,17,Y
5951416,17,Y
10864531,17,Y
5942808,10,Y
6878240,16,Y
11547513,15,Y
8019043,18,Y
10730703,17,Y
9839821,17,Y
8494783,18,Y
2715695,15,Y
8890924,18,Y
9790965,15,Y
11296437,18,Y
8628758,17,Y
9995771,14,Y
6383785,17,Y
11521793,17,Y
5471158,16,Y
9517393,17,Y
2853780,17,Y
8355178,17,Y
10404582,17,Y
8219268,18,Y
2438114,4,Y
8463346,17,Y
2854181,17,Y
9966219,14,Y
2581191,17,Y
8822216,17,Y
5816811,17,Y
10743600,8,Y
8355239,17,Y
4144236,18,Y
8505670,17,Y
5385410,17,Y
3534118,17,Y
7183745,14,Y
5193384,6,Y
9518318,17,Y
5471059,17,Y
2853828,18,Y
2581316,18,Y
12058204,17,Y
10136549,18,Y
4164922,15,Y
8680979,17,Y
2438264,17,Y
1871056,18,Y
8160953,17,Y
10610039,14,Y
12061969,17,Y
12306808,18,Y
8804845,17,Y
11774991,18,Y
5308663,14,Y
4247807,14,Y
7017274,17,Y
9674592,14,Y
5252423,13,Y
5621333,17,Y
6665064,3,Y
11253711,17,Y
5794570,18,Y
3867615,15,Y
8760040,17,Y
12066335,17,Y
5272233,17,Y
8212002,17,Y
9475552,17,Y
9973109,14,Y
8218379,17,Y
10656823,17,Y
11069176,18,Y
10155321,15,Y
7033233,17,Y
7609553,17,Y
12470844,17,Y
6932987,17,Y
12643589,17,Y
8608544,17,Y
6364215,16,Y
11308499,17,Y
2437505,10,Y
12216706,4,Y
5613330,18,Y
5511659,13,Y
3529290,17,Y
9782691,14,Y
6665223,17,Y
2165002,17,Y
9602613,15,Y
5036530,17,Y
9959492,17,Y
5809890,17,Y
7620413,17,Y
3747817,17,Y
10963242,14,Y
3247268,14,Y
12470954,17,Y
3234843,14,Y
6705026,17,Y
11018648,14,Y
8678594,17,Y
5211199,18,Y
4275721,14,Y
9364290,17,Y
10586004,15,Y
11135694,17,Y
5769810,13,Y
7375795,18,Y
8972058,18,Y
8278685,18,Y
8672910,17,Y
5531694,18,Y
7941635,17,Y
9909735,15,Y
7584650,18,Y
9597729,17,Y
11284772,14,Y
6448890,18,Y
10723750,17,Y
3749508,18,Y
9412760,17,Y
9872283,17,Y
9836563,17,Y
9209624,17,Y
7767162,14,Y
3437776,17,Y
8008206,17,Y
7595157,17,Y
3640905,17,Y
11807274,18,Y
3559860,13,Y
9974142,14,Y
4633570,13,Y
3559935,14,Y
4770174,17,Y
9413156,14,Y
8494142,18,Y
5956656,17,Y
8266276,8,Y
11037335,17,Y
9967771,14,Y
12016267,18,Y
10554999,14,Y
8162789,17,Y
11618601,17,Y
8094120,18,Y
6289257,18,Y
4367854,11,Y
7678434,17,Y
4645174,17,Y
5526717,17,Y
9947653,17,Y
8753657,18,Y
5078025,13,Y
4851530,11,Y
5652983,18,Y
8240797,18,Y
10973814,17,Y
10748393,11,Y
9834731,17,Y
10552611,15,Y
9823519,7,Y
7175184,18,Y
7047922,17,Y
3342794,17,Y
9828127,17,Y
9823457,17,Y
8230616,17,Y
8077137,18,Y
6058816,18,Y
6029239,18,Y
7663405,17,Y
6528464,17,Y
8934103,17,Y
11360805,17,Y
5092799,14,Y
5816144,17,Y
12256520,17,Y
3547760,17,Y
7939330,17,Y
2438513,17,Y
9092504,16,Y
8561418,2,Y
8505215,17,Y
12252424,18,Y
6382217,17,Y
6607357,18,Y
11391755,6,Y
6129694,18,Y
9827149,14,Y
3337061,18,Y
5709725,17,Y
8958939,17,Y
12600735,17,Y
8494410,17,Y
7515670,17,Y
8590149,17,Y
2852941,17,Y
8804283,17,Y
7908367,1,Y
5791986,17,Y
8105398,18,Y
8331612,11,Y
8410727,17,Y
11974540,18,Y
8692861,17,Y
4860678,17,Y
7626506,17,Y
7889486,16,Y
4939346,13,Y
6531496,8,Y
7622486,17,Y
6436029,14,Y
11904151,15,Y
5446285,18,Y
8616637,17,Y
12302530,17,Y
7698701,17,Y
9471974,17,Y
10467815,18,Y
7037540,14,Y
5796186,17,Y
8581240,17,Y
7539174,13,Y
12406807,17,Y
3942670,17,Y
8330548,17,Y
6609270,12,Y
9474756,17,Y
9551430,14,Y
4173026,14,Y
7765528,17,Y
9141746,15,Y
10198662,18,Y
2854698,17,Y
3939150,18,Y
7269493,18,Y
6276791,17,Y
9455556,16,Y
4739229,18,Y
7906892,18,Y
